gender,income_type,annual_income,employment_years,education_level,existing_loan_balance,credit_inquiries,past_due_count,payment_status,approval_status
Female,Commercial associate,56800.0,5.4,Secondary,15600.0,1,0,0,Rejected
Female,Working,80000.0,13.0,Higher education,12900.0,8,0,0,Approved
Female,Commercial associate,172600.0,0.0,Secondary,9800.0,1,0,0,Approved
Male,Working,71800.0,7.8,Higher education,34300.0,6,1,0,Rejected
Female,Working,42400.0,3.6,Secondary,18800.0,1,0,0,Rejected
Male,Pensioner,45100.0,9.5,Secondary,1500.0,0,0,default,Rejected
Female,Working,59900.0,8.1,Secondary,15700.0,1,0,0,Approved
Female,Commercial associate,45000.0,8.4,Secondary,3100.0,3,0,0,Approved
Male,Working,46600.0,1.0,Academic degree,14700.0,4,0,0,Rejected
Female,Working,93300.0,6.2,Secondary,3600.0,3,1,0,Approved
Male,State servant,95000.0,5.6,Secondary,18900.0,2,2,0,Rejected
Female,Working,28500.0,9.1,Secondary,3100.0,1,1,1,Rejected
Male,Working,41400.0,11.6,Secondary,5900.0,4,0,0,Rejected
Male,State servant,48600.0,7.3,Higher education,21800.0,1,0,0,Rejected
Male,Pensioner,78400.0,0.0,Incomplete higher,12700.0,2,0,0,Approved
Female,Commercial associate,100100.0,7.1,Secondary,4000.0,2,1,3,Rejected
Female,Working,202000.0,20.1,Higher education,32900.0,1,0,0,Approved
Female,Working,48600.0,15.1,Higher education,9300.0,4,0,0,Approved
Male,Commercial associate,49700.0,0.0,Incomplete higher,10600.0,2,0,0,Rejected
Female,Working,78000.0,6.8,Higher education,11300.0,5,1,0,Rejected
Female,Working,44000.0,11.3,Secondary,20000.0,4,0,0,Rejected
Female,Pensioner,56200.0,5.6,Higher education,9900.0,1,1,0,Approved
Female,Working,49700.0,4.1,Incomplete higher,11600.0,4,0,0,Rejected
Female,Working,18400.0,5.1,Higher education,26800.0,1,0,0,Rejected
Female,Working,63300.0,9.4,Academic degree,24600.0,3,1,1,Rejected
Female,Working,55200.0,0.5,Incomplete higher,11100.0,3,0,0,Rejected
Male,Commercial associate,106100.0,12.7,Secondary,11400.0,2,0,0,Approved
Female,State servant,60000.0,6.2,Incomplete higher,900.0,2,0,0,Rejected
Female,Working,34000.0,1.6,Higher education,14500.0,2,2,0,Rejected
Male,Working,53300.0,12.3,Higher education,22400.0,1,1,0,Rejected
Male,Commercial associate,23400.0,0.0,Higher education,9500.0,3,0,0,Approved
Female,Working,34700.0,3.6,Incomplete higher,29800.0,0,2,0,Rejected
Male,Commercial associate,79700.0,3.5,Higher education,2700.0,2,0,0,Approved
Male,State servant,53600.0,17.6,Higher education,6200.0,1,1,0,Approved
Male,Commercial associate,90700.0,2.9,Secondary,28300.0,0,0,0,Approved
Male,Working,24700.0,0.0,Secondary,21800.0,2,0,0,Rejected
Male,Student,53700.0,3.5,Lower secondary,2600.0,2,1,0,Rejected
Female,Working,48300.0,8.9,Higher education,3100.0,1,2,0,Rejected
Female,State servant,92100.0,10.6,Secondary,19100.0,2,1,0,Rejected
Male,Commercial associate,81000.0,18.3,Incomplete higher,16500.0,2,0,0,Approved
Other,Commercial associate,79900.0,13.8,Incomplete higher,10400.0,2,0,default,Rejected
Female,State servant,119800.0,7.5,Higher education,29200.0,0,0,0,Approved
Female,Commercial associate,50700.0,1.9,Secondary,7500.0,1,2,0,Approved
Male,Working,109200.0,14.9,Higher education,1600.0,3,1,1,Rejected
Female,Working,37400.0,4.6,Secondary,20000.0,4,0,0,Rejected
Male,Commercial associate,36800.0,3.1,Secondary,23000.0,0,0,0,Rejected
Male,Commercial associate,84000.0,4.3,Higher education,7900.0,0,1,2,Rejected
Male,Working,30400.0,0.0,Lower secondary,4800.0,2,1,0,Rejected
Male,Pensioner,77500.0,4.1,Secondary,1700.0,5,0,0,Rejected
Male,Commercial associate,62700.0,5.3,Incomplete higher,12500.0,2,0,0,Rejected
Male,Working,97000.0,10.3,Lower secondary,15900.0,0,0,0,Approved
Male,Working,58300.0,4.5,Secondary,24100.0,2,1,0,Rejected
Male,Working,61400.0,0.0,Secondary,16600.0,2,0,1,Approved
Male,Working,75300.0,0.0,Higher education,8400.0,1,0,0,Approved
Female,Working,44400.0,7.6,Higher education,14500.0,1,1,0,Rejected
Male,Working,43600.0,6.9,Secondary,24900.0,0,1,3,Rejected
Female,Working,74100.0,3.6,Higher education,15800.0,2,0,default,Rejected
Male,Working,59100.0,4.1,Higher education,22600.0,2,1,0,Rejected
Male,Commercial associate,49800.0,8.5,Higher education,5000.0,2,0,0,Rejected
Female,Working,57700.0,13.7,Higher education,19400.0,2,1,0,Approved
Female,Student,122700.0,2.4,Secondary,16600.0,0,0,1,Approved
Female,State servant,49100.0,7.0,Secondary,9800.0,3,0,3,Rejected
Male,Commercial associate,48400.0,11.5,Secondary,25200.0,4,0,1,Approved
Female,Student,27800.0,2.5,Lower secondary,41400.0,0,0,0,Rejected
Female,State servant,58700.0,6.4,Lower secondary,2500.0,3,0,0,Rejected
Male,Working,80500.0,6.3,Incomplete higher,10200.0,2,0,0,Rejected
Male,Pensioner,87200.0,0.0,Secondary,11900.0,3,0,0,Rejected
Female,Working,62900.0,7.4,Higher education,12500.0,5,1,0,Rejected
Female,Commercial associate,92100.0,6.7,Secondary,7700.0,5,0,0,Approved
Other,Commercial associate,83200.0,9.4,Secondary,3000.0,1,0,0,Approved
Male,Working,98800.0,0.3,Secondary,10600.0,2,0,0,Rejected
Male,Working,93200.0,6.6,Incomplete higher,11900.0,1,0,late,Rejected
Female,Student,121400.0,13.7,Secondary,9900.0,2,1,0,Approved
Female,Working,55500.0,17.3,Higher education,12200.0,1,1,1,Rejected
Female,Working,33000.0,13.2,Academic degree,14700.0,4,0,0,Approved
Male,Working,80700.0,0.4,Higher education,10900.0,0,0,0,Rejected
Female,Working,85100.0,8.8,Secondary,7600.0,1,0,0,Approved
Female,Pensioner,121400.0,4.0,Lower secondary,12200.0,5,2,0,Rejected
Male,Pensioner,106600.0,8.0,Higher education,15500.0,2,0,1,Rejected
Male,Working,143700.0,2.5,Higher education,13000.0,3,1,0,Rejected
Male,Working,79100.0,0.0,Higher education,43200.0,0,1,3,Rejected
Female,Working,66400.0,4.7,Incomplete higher,16300.0,0,0,1,Rejected
Male,Working,32100.0,10.3,Higher education,12600.0,1,0,0,Rejected
Female,Pensioner,68800.0,8.0,Higher education,6800.0,2,0,0,Approved
Female,Pensioner,46700.0,8.6,Higher education,6900.0,2,0,0,Approved
Male,Working,65900.0,7.6,Secondary,9900.0,3,0,0,Approved
Female,Commercial associate,61400.0,8.6,Incomplete higher,10200.0,1,1,0,Approved
Male,Working,74000.0,9.3,Secondary,9900.0,1,0,0,Approved
Male,Commercial associate,57300.0,5.1,Secondary,16800.0,5,0,late,Rejected
Other,Commercial associate,91200.0,6.9,Secondary,24700.0,3,0,0,Rejected
Female,Commercial associate,17600.0,15.6,Secondary,20000.0,1,0,1,Rejected
Female,Commercial associate,65200.0,7.2,Secondary,18500.0,1,1,0,Approved
Female,State servant,102900.0,6.7,Higher education,6200.0,1,2,0,Rejected
Female,Working,138900.0,7.0,Secondary,27100.0,2,0,2,Rejected
Female,Working,83200.0,5.4,Secondary,6600.0,3,0,0,Rejected
Female,Working,127800.0,4.2,Incomplete higher,15300.0,2,1,0,Rejected
Male,Commercial associate,64600.0,7.6,Academic degree,17700.0,1,2,2,Rejected
Male,Commercial associate,60000.0,3.9,Higher education,27600.0,2,0,3,Rejected
Male,Commercial associate,76000.0,5.7,Secondary,38300.0,0,0,0,Approved
Female,Pensioner,59800.0,2.4,Secondary,9600.0,2,0,2,Rejected
Female,Working,42100.0,7.1,Secondary,14400.0,1,0,0,Rejected
Female,Commercial associate,47500.0,9.5,Secondary,26000.0,2,0,0,Approved
Female,Pensioner,36300.0,5.4,Lower secondary,40400.0,1,1,0,Rejected
Female,Working,75900.0,0.0,Higher education,10400.0,2,0,0,Approved
Other,Working,60200.0,9.6,Secondary,6400.0,0,0,0,Rejected
Female,Working,50900.0,7.1,Lower secondary,4000.0,2,1,0,Rejected
Female,Working,46400.0,1.3,Secondary,2600.0,1,1,0,Rejected
Male,Pensioner,75200.0,10.5,Secondary,7300.0,1,3,2,Rejected
Male,State servant,85100.0,0.0,Secondary,22700.0,2,0,2,Approved
Male,Commercial associate,36000.0,11.9,Secondary,23600.0,3,0,2,Rejected
Female,Working,33500.0,6.2,Incomplete higher,16300.0,1,1,0,Rejected
Male,Commercial associate,92000.0,0.0,Secondary,10100.0,0,0,3,Rejected
Female,Pensioner,32200.0,7.4,Higher education,16800.0,0,0,0,Approved
Female,Working,76600.0,4.4,Secondary,13100.0,1,0,0,Rejected
Male,Pensioner,123900.0,3.6,Lower secondary,10400.0,2,0,0,Approved
Male,Working,124100.0,2.7,Higher education,15800.0,2,0,0,Approved
Female,Working,83500.0,5.8,Higher education,9700.0,2,0,0,Rejected
Male,Working,82400.0,4.0,Secondary,15700.0,2,0,0,Approved
Female,Working,164900.0,0.0,Lower secondary,17500.0,5,1,late,Approved
Female,State servant,20900.0,13.1,Higher education,20400.0,3,2,0,Rejected
Female,Working,48600.0,5.2,Secondary,3100.0,1,0,0,Approved
Male,Working,87700.0,2.7,Incomplete higher,27300.0,1,0,0,Rejected
Female,Working,51400.0,0.6,Secondary,11900.0,2,1,0,Rejected
Male,Working,104600.0,10.5,Secondary,38600.0,2,0,default,Rejected
Female,Working,58800.0,0.0,Higher education,22800.0,1,0,0,Rejected
Male,Working,63500.0,7.2,Secondary,6600.0,3,1,0,Rejected
Male,Commercial associate,52900.0,3.5,Higher education,18700.0,1,0,0,Rejected
Female,Working,47300.0,3.8,Secondary,26100.0,2,1,0,Rejected
Female,Pensioner,46800.0,0.8,Secondary,10800.0,4,1,0,Rejected
Female,Working,67600.0,3.3,Secondary,6200.0,2,0,0,Approved
Male,Pensioner,42300.0,6.5,Secondary,5400.0,1,0,0,Rejected
Female,Pensioner,91900.0,7.7,Lower secondary,3900.0,2,0,0,Rejected
Male,Working,80300.0,2.4,Higher education,1800.0,2,2,1,Rejected
Female,Working,98200.0,6.0,Higher education,12100.0,1,1,0,Rejected
Male,State servant,36000.0,11.1,Secondary,5600.0,2,0,0,Rejected
Male,Working,27900.0,0.0,Higher education,7900.0,1,0,0,Rejected
Male,Commercial associate,59800.0,6.5,Secondary,39100.0,3,1,0,Rejected
Other,Working,220700.0,1.6,Secondary,17500.0,1,1,0,Approved
Female,Working,105900.0,1.0,Higher education,6400.0,3,1,0,Approved
Male,Commercial associate,46700.0,7.9,Higher education,50700.0,0,0,0,Rejected
Female,State servant,72500.0,3.7,Higher education,15600.0,4,0,0,Approved
Female,Working,83100.0,0.2,Incomplete higher,47900.0,2,0,0,Rejected
Male,Pensioner,32300.0,13.4,Incomplete higher,33300.0,3,0,0,Rejected
Male,Commercial associate,110900.0,11.3,Secondary,16000.0,2,0,1,Rejected
Male,Working,55500.0,0.0,Secondary,12000.0,1,0,0,Approved
Female,Working,57500.0,0.0,Secondary,22500.0,2,0,3,Rejected
Female,Working,60500.0,9.6,Incomplete higher,15100.0,3,1,0,Approved
Female,Working,100200.0,5.0,Lower secondary,9100.0,2,0,0,Approved
Male,Commercial associate,42600.0,14.3,Lower secondary,8700.0,5,1,0,Rejected
Female,Working,27800.0,9.7,Secondary,24900.0,2,0,0,Rejected
Female,Working,69200.0,8.1,Incomplete higher,6400.0,0,0,3,Rejected
Female,Commercial associate,23900.0,1.2,Higher education,24700.0,1,0,0,Rejected
Female,Commercial associate,52300.0,9.1,Incomplete higher,13400.0,3,0,0,Rejected
Female,Commercial associate,102100.0,0.0,Higher education,3200.0,0,1,0,Approved
Female,Commercial associate,77700.0,13.3,Secondary,26000.0,3,0,0,Approved
Male,Working,95700.0,8.7,Secondary,6500.0,0,0,1,Rejected
Male,Commercial associate,79200.0,2.2,Lower secondary,7300.0,0,0,1,Rejected
Female,Working,177100.0,10.7,Secondary,11200.0,1,1,0,Approved
Male,Working,45900.0,18.2,Secondary,12500.0,2,0,1,Approved
Male,Working,71600.0,5.4,Secondary,16100.0,1,0,0,Approved
Female,Commercial associate,49200.0,9.4,Secondary,25100.0,2,0,0,Approved
Female,Commercial associate,92100.0,4.3,Lower secondary,24600.0,2,0,0,Rejected
Female,Working,58200.0,6.9,Secondary,8500.0,1,1,2,Rejected
Female,State servant,129800.0,0.0,Secondary,8700.0,1,0,1,Approved
Male,Pensioner,47200.0,6.5,Incomplete higher,23400.0,0,0,0,Rejected
Other,Working,112800.0,6.7,Higher education,5600.0,0,1,0,Approved
Female,Commercial associate,78200.0,15.9,Secondary,13400.0,1,0,0,Approved
Male,Working,59000.0,0.0,Secondary,31800.0,2,0,3,Rejected
Female,Student,76400.0,5.0,Secondary,9500.0,1,0,0,Approved
Male,Working,67300.0,13.2,Secondary,3800.0,0,0,2,Rejected
Male,Working,70300.0,5.2,Secondary,6500.0,2,1,0,Rejected
Female,Working,54600.0,5.6,Secondary,6900.0,6,1,0,Rejected
Female,Working,43700.0,2.2,Higher education,6100.0,2,1,0,Rejected
Male,Commercial associate,51500.0,1.7,Incomplete higher,10800.0,0,0,0,Rejected
Other,Commercial associate,28100.0,0.0,Incomplete higher,47300.0,1,1,0,Rejected
Female,Working,87500.0,3.2,Secondary,18300.0,0,0,1,Rejected
Female,Commercial associate,34300.0,1.4,Secondary,11600.0,2,1,0,Approved
Female,State servant,54300.0,7.1,Academic degree,12300.0,2,1,0,Rejected
Male,Pensioner,80100.0,2.4,Higher education,7600.0,3,0,0,Approved
Male,Commercial associate,87400.0,4.0,Higher education,12300.0,2,0,0,Approved
Male,Working,26900.0,4.1,Secondary,30900.0,1,0,0,Rejected
Male,Working,57400.0,6.2,Secondary,13700.0,4,0,0,Rejected
Male,State servant,73600.0,3.8,Higher education,24500.0,3,1,3,Rejected
Male,Pensioner,61300.0,1.0,Higher education,22400.0,2,0,0,Approved
Female,Commercial associate,109600.0,6.9,Secondary,46000.0,3,0,0,Approved
Male,State servant,41400.0,12.1,Lower secondary,22100.0,3,0,0,Rejected
Female,Working,23800.0,7.2,Higher education,44000.0,4,0,0,Rejected
Female,Commercial associate,86200.0,3.3,Higher education,25700.0,1,1,2,Approved
Male,Working,47000.0,5.9,Secondary,16100.0,0,0,0,Approved
Male,Working,27100.0,0.0,Higher education,7100.0,3,2,1,Rejected
Other,Working,55800.0,5.8,Higher education,24400.0,1,0,0,Rejected
Female,Working,104200.0,4.4,Secondary,25800.0,2,0,0,Approved
Male,State servant,33900.0,1.6,Higher education,26200.0,5,0,0,Rejected
Male,Working,171300.0,2.6,Higher education,800.0,1,0,0,Approved
Female,Pensioner,41100.0,4.4,Incomplete higher,9300.0,3,0,1,Rejected
Female,Pensioner,62300.0,11.7,Secondary,18200.0,1,1,0,Rejected
Male,Commercial associate,34600.0,12.2,Incomplete higher,9900.0,1,0,0,Rejected
Female,State servant,61000.0,1.7,Higher education,8700.0,2,1,0,Rejected
Male,Working,56400.0,3.8,Secondary,7600.0,3,0,0,Rejected
Female,Working,30600.0,3.9,Secondary,3300.0,3,0,1,Rejected
Female,Working,213500.0,10.7,Secondary,17500.0,3,0,0,Approved
Male,Working,47900.0,7.3,Secondary,8200.0,1,0,late,Rejected
Female,State servant,47900.0,7.0,Higher education,9500.0,2,0,0,Rejected
Male,Working,92600.0,9.3,Higher education,11600.0,3,0,2,Rejected
Male,Working,135500.0,3.4,Secondary,19500.0,0,2,1,Rejected
Female,Working,99400.0,13.6,Academic degree,15800.0,0,1,3,Rejected
Male,Commercial associate,34900.0,6.5,Secondary,15300.0,2,0,1,Rejected
Male,Pensioner,65900.0,2.0,Higher education,1500.0,0,0,0,Approved
Male,Working,25700.0,5.3,Lower secondary,24800.0,1,0,0,Rejected
Male,Pensioner,89800.0,12.9,Incomplete higher,37100.0,3,0,1,Rejected
Male,Commercial associate,28700.0,4.3,Higher education,15000.0,2,1,2,Rejected
Male,Pensioner,41700.0,11.4,Higher education,5500.0,0,0,0,Approved
Female,Working,59800.0,3.2,Secondary,8900.0,3,0,0,Approved
Male,Commercial associate,73100.0,2.5,Secondary,5700.0,1,1,0,Rejected
Male,Working,53200.0,9.9,Secondary,34300.0,1,1,0,Approved
Male,Working,118600.0,2.0,Secondary,9500.0,1,1,0,Approved
Male,Pensioner,82900.0,10.8,Secondary,15500.0,2,0,0,Approved
Female,Commercial associate,80000.0,8.3,Secondary,11200.0,2,0,0,Approved
Male,Working,34400.0,2.0,Lower secondary,18900.0,1,0,0,Rejected
Other,State servant,128600.0,6.1,Incomplete higher,6700.0,2,0,0,Approved
Female,Working,41700.0,3.6,Incomplete higher,15100.0,1,0,0,Approved
Female,Commercial associate,130900.0,8.3,Higher education,9600.0,3,0,0,Approved
Male,Student,148700.0,16.3,Secondary,27000.0,4,0,0,Approved
Male,Commercial associate,75400.0,4.6,Secondary,1700.0,2,0,0,Approved
Male,Pensioner,95300.0,9.3,Higher education,10400.0,1,1,0,Approved
Female,Commercial associate,15000.0,6.6,Higher education,25300.0,1,1,1,Rejected
Female,Pensioner,54800.0,6.6,Secondary,23400.0,4,0,2,Rejected
Male,Commercial associate,98300.0,5.6,Higher education,3600.0,3,3,0,Rejected
Male,Commercial associate,90800.0,2.0,Higher education,21700.0,1,0,1,Rejected
Male,Working,34600.0,8.2,Secondary,6200.0,4,1,0,Rejected
Male,Pensioner,52500.0,5.0,Secondary,7800.0,2,0,0,Approved
Male,Working,19100.0,1.8,Secondary,24400.0,2,2,1,Rejected
Male,Student,72100.0,11.8,Higher education,10200.0,2,0,default,Rejected
Male,Working,25700.0,7.0,Lower secondary,3300.0,1,1,0,Approved
Male,Working,99600.0,5.3,Higher education,5000.0,4,1,0,Approved
Male,State servant,101900.0,13.5,Higher education,13500.0,0,0,0,Approved
Female,Working,48400.0,0.0,Incomplete higher,10000.0,3,2,0,Rejected
Female,Working,75700.0,13.1,Secondary,9800.0,4,0,0,Approved
Male,Pensioner,54300.0,1.9,Higher education,18700.0,5,0,0,Approved
Male,Working,66800.0,7.6,Higher education,16400.0,3,0,1,Rejected
Male,Working,35700.0,3.4,Higher education,10500.0,1,1,0,Approved
Female,Commercial associate,79200.0,1.7,Secondary,23700.0,2,2,0,Rejected
Male,Working,28600.0,13.3,Lower secondary,18800.0,0,0,2,Rejected
Female,Working,26300.0,16.2,Lower secondary,15800.0,2,1,2,Rejected
Male,Working,56700.0,5.3,Secondary,8800.0,0,1,0,Approved
Male,Working,54400.0,8.2,Secondary,26100.0,1,0,0,Rejected
Male,Working,67700.0,6.8,Secondary,9700.0,0,0,0,Rejected
Male,Working,44700.0,15.5,Incomplete higher,10400.0,4,0,0,Rejected
Female,Commercial associate,139900.0,0.0,Higher education,34800.0,4,1,0,Approved
Female,Commercial associate,64400.0,8.5,Secondary,6500.0,1,0,0,Approved
Male,Working,66500.0,2.7,Incomplete higher,6500.0,3,0,0,Approved
Male,Working,65400.0,0.0,Secondary,10700.0,2,0,0,Approved
Male,State servant,94000.0,4.6,Higher education,5400.0,2,2,0,Approved
Female,Commercial associate,77600.0,16.1,Secondary,5500.0,1,1,2,Rejected
Female,Working,73100.0,3.1,Higher education,34200.0,3,0,3,Rejected
Female,Working,83400.0,10.6,Higher education,10600.0,2,0,0,Approved
Female,Working,26300.0,12.7,Secondary,16100.0,0,1,0,Approved
Female,Pensioner,26800.0,6.4,Secondary,3900.0,0,1,0,Rejected
Male,State servant,57900.0,7.1,Lower secondary,6100.0,2,0,0,Rejected
Male,State servant,54800.0,0.0,Higher education,37200.0,3,0,2,Rejected
Female,Working,77700.0,2.8,Lower secondary,5500.0,1,0,0,Approved
Female,Working,60400.0,11.2,Higher education,16500.0,4,0,0,Rejected
Female,Working,77800.0,6.8,Higher education,700.0,4,1,0,Rejected
Male,Working,34200.0,8.4,Secondary,3600.0,2,0,0,Rejected
Female,Working,59600.0,7.2,Incomplete higher,10500.0,0,1,1,Rejected
Male,Commercial associate,32700.0,17.9,Secondary,23200.0,0,1,1,Rejected
Male,Working,71300.0,4.3,Secondary,13000.0,2,1,0,Rejected
Female,State servant,25700.0,14.8,Secondary,11200.0,1,0,0,Approved
Male,Working,70000.0,7.2,Secondary,19800.0,1,0,0,Approved
Male,Working,30900.0,15.3,Lower secondary,14900.0,3,0,1,Rejected
Female,State servant,50400.0,0.1,Academic degree,2800.0,2,0,0,Rejected
Female,Pensioner,89600.0,7.5,Higher education,12400.0,4,0,0,Rejected
Male,Working,66300.0,4.5,Secondary,8900.0,2,0,0,Rejected
Male,Commercial associate,28600.0,7.2,Incomplete higher,10900.0,4,0,0,Rejected
Male,Working,44200.0,12.9,Higher education,8700.0,1,1,0,Approved
Male,Working,30500.0,8.5,Secondary,12500.0,3,0,0,Rejected
Female,Working,27900.0,12.8,Higher education,16900.0,5,0,1,Rejected
Male,Working,63100.0,3.0,Higher education,4300.0,1,0,0,Rejected
Male,Commercial associate,77000.0,2.2,Secondary,7400.0,0,1,1,Approved
